,m,P,r,l,T,ρ,ε,κ,∇_ad,∇,nature
669,1.7708000664365598e+33,8819707696087126.0,25587500618.16137,7.5796517366826e+33,7101231.9529657755,9.1857422938287,0.07605020541207283,3.5518806551114372,0.4,0.20797339058127223,radiative
670,1.7734476699897295e+33,8761953209914237.0,25622583336.140858,7.579852990336611e+33,7091646.970711706,9.137917158355306,0.07512095090319859,3.5589447408761896,0.4,0.20783870870039137,radiative
671,1.776095273542899e+33,8704436693239085.0,25657752942.485302,7.580051819553785e+33,7082061.236219183,9.09021208780619,0.07420097879583551,3.566023631632264,0.4,0.2077028143390405,radiative
672,1.7787428770960688e+33,8647157127761114.0,25693009985.79073,7.580248244547965e+33,7072474.347544237,9.042627005276952,0.0732901950357423,3.5731178997030715,0.4,0.20756576090212,radiative
673,1.7813904806492384e+33,8590113508002381.0,25728355025.108536,7.580442285462476e+33,7062885.90843195,8.995161828863152,0.07238850713885252,3.5802281147006316,0.4,0.2074276006817718,radiative
674,1.784038084202408e+33,8533304841307572.0,25763788629.945507,7.580633962370137e+33,7053295.528316452,8.947816471886057,0.07149582415926947,3.5873548434433205,0.4,0.20728838485354426,radiative
675,1.7866856877555777e+33,8476730147843990.0,25799311380.263786,7.58082329527325e+33,7043702.8223209195,8.900590843118646,0.07061205665779297,3.5944986498741236,0.4,0.20714816347287007,radiative
676,1.7893332913087474e+33,8420388460601560.0,25834923866.480915,7.581010304103612e+33,7034107.411257578,8.853484847011917,0.06973711667096878,3.601660094979218,0.4,0.20700698547184143,radiative
677,1.791980894861917e+33,8364278825392830.0,25870626689.469803,7.581195008722504e+33,7024508.9216277,8.806498383921426,0.06887091768065332,3.608839736706972,0.4,0.2068648986562818,radiative
678,1.7946284984150867e+33,8308400300852962.0,25906420460.558727,7.581377428920695e+33,7014906.985621606,8.75963135033414,0.06801337458408258,3.6160381298872504,0.4,0.20672194970310206,radiative
679,1.7972761019682563e+33,8252751958439746.0,25942305801.531364,7.581557584418444e+33,7005301.241118666,8.712883639095514,0.06716440366444067,3.62325582615113,0.4,0.2065781841579404,radiative
680,1.799923705521426e+33,8197332882433591.0,25978283344.62675,7.581735494865499e+33,6995691.331687296,8.666255139636892,0.06632392256191448,3.6304933738507748,0.4,0.20643364643306858,radiative
681,1.8025713090745956e+33,8142142169937524.0,26014353732.539303,7.581911179841094e+33,6986076.9065849595,8.619745738203115,0.06549185024523,3.6377513179797507,0.4,0.2062883798055731,radiative
682,1.8052189126277653e+33,8087178930877200.0,26050517618.41882,7.582084658853956e+33,6976457.62075817,8.573355318080479,0.06466810698366265,3.645030200093457,0.4,0.20614242641578914,radiative
683,1.807866516180935e+33,8032442288000884.0,26086775665.870472,7.582255951342294e+33,6966833.13484249,8.5270837598249,0.06385261431951166,3.6523305582298917,0.4,0.20599582726599433,radiative
684,1.8105141197341046e+33,7977931376879472.0,26123128548.954815,7.582425076673809e+33,6957203.115162525,8.480930941490426,0.06304529504103175,3.6596529268305846,0.4,0.2058486222193513,radiative
685,1.8131617232872742e+33,7923645345906474.0,26159576952.187775,7.582592054145692e+33,6947567.233731933,8.434896738857997,0.06224607315581606,3.6669978366617353,0.4,0.20570084999909186,radiative
686,1.815809326840444e+33,7869583356298026.0,26196121570.540657,7.582756902984617e+33,6937925.168253417,8.38898102566451,0.06145487386462222,3.674365814735482,0.4,0.20555254818793972,radiative
687,1.8184569303936135e+33,7815744582092883.0,26232763109.44014,7.582919642346755e+33,6928276.602118731,8.343183673832202,0.060671623535633275,3.68175738423145,0.4,0.20540375322777446,radiative
688,1.8211045339467832e+33,7762128210152418.0,26269502284.76829,7.583080291317756e+33,6918621.224408673,8.29750455369831,0.05989624967914894,3.6891730644182266,0.4,0.2052545004195135,radiative
689,1.8237521374999528e+33,7708733440160630.0,26306339822.86254,7.583238868912763e+33,6908958.729893094,8.251943534245092,0.059128680922700495,3.696613370575221,0.4,0.20510482392323515,radiative
690,1.8263997410531225e+33,7655559484624134.0,26343276460.515713,7.58339539407641e+33,6899288.8190308865,8.206500483330146,0.05836884698657908,3.704078813914388,0.4,0.20495475675851169,radiative
691,1.829047344606292e+33,7602605568872172.0,26380312944.97599,7.583549885682813e+33,6889611.197969997,8.161175267917063,0.05761667865977773,3.711569901502162,0.4,0.2048043308049677,radiative
692,1.8316949481594618e+33,7549870931056598.0,26417450033.94694,7.583702362535581e+33,6879925.578547417,8.115967754306457,0.05687210777633257,3.7190871361814866,0.4,0.20465357680305626,radiative
693,1.8343425517126314e+33,7497354822151896.0,26454688495.58752,7.583852843367812e+33,6870231.678289186,8.070877808367333,0.05613506719206651,3.7266310164938763,0.4,0.20450252435504912,radiative
694,1.836990155265801e+33,7445056505955165.0,26492029108.512047,7.584001346842088e+33,6860529.220410391,8.025905295768837,0.05540549076172061,3.7342020366014674,0.4,0.20435120192623332,radiative
695,1.8396377588189707e+33,7392975259086129.0,26529472661.790226,7.584147891550483e+33,6850817.933815168,7.981050082212373,0.05468331331647418,3.7418006862092277,0.4,0.20419963684632547,radiative
696,1.8422853623721404e+33,7341110370987127.0,26567019954.94713,7.584292496014558e+33,6841097.553096701,7.936312033664151,0.05396847064184412,3.749427450487181,0.4,0.20404785531109532,radiative
697,1.84493296592531e+33,7289461143923126.0,26604671797.963215,7.584435178685364e+33,6831367.818537222,7.891691016588133,0.053260899455959736,3.7570828099925637,0.4,0.20389588238418999,radiative
698,1.8475805694784797e+33,7238026892981708.0,26642429011.27432,7.584575957943438e+33,6821628.476108009,7.847186898179392,0.05256053738820726,3.7647672405921573,0.4,0.2037437419991769,radiative
699,1.8502281730316493e+33,7186806946073081.0,26680292425.77165,7.584714852098805e+33,6811879.27746939,7.802799546597948,0.05186732295823881,3.772481213384554,0.4,0.20359145696178746,radiative
700,1.852875776584819e+33,7135800643930070.0,26718262882.801796,7.584851879390984e+33,6802119.979970741,7.758528831203032,0.05118119555534117,3.7802251946224645,0.4,0.20343904895237178,radiative
701,1.8555233801379883e+33,7085007340108128.0,26756341234.166718,7.584987057988976e+33,6792350.346650486,7.714374622787858,0.05050209541815789,3.787999645635043,0.4,0.2032865385285625,radiative
702,1.858170983691158e+33,7034426400985312.0,26794528342.123764,7.585120405991272e+33,6782570.146236093,7.670336793814859,0.04982996361476304,3.795805022750331,0.4,0.20313394512815305,radiative
703,1.8608185872443276e+33,6984057205762316.0,26832825079.38565,7.585251941425854e+33,6772779.153144083,7.62641521865147,0.049164742023078606,3.803641777217584,0.4,0.2029812870721814,radiative
704,1.8634661907974973e+33,6933899146462450.0,26871232329.120476,7.585381682250189e+33,6762977.147480022,7.5826097738064195,0.04850637331163271,3.8115103551298155,0.4,0.20282858156823844,radiative
705,1.866113794350667e+33,6883951627931646.0,26909750984.951714,7.585509646351236e+33,6753163.915038527,7.538920338166582,0.04785480092065395,3.8194111973462648,0.4,0.20267584471398647,radiative
706,1.8687613979038366e+33,6834214067838454.0,26948381950.958218,7.585635851545436e+33,6743339.247303259,7.4953467932344005,0.04720996904349687,3.8273447394150155,0.4,0.20252309150090414,radiative
707,1.8714090014570062e+33,6784685896674048.0,26987126141.674213,7.585760315578728e+33,6733502.941446929,7.451889023365899,0.04657182260839557,3.835311411495667,0.4,0.20237033581825445,radiative
708,1.874056605010176e+33,6735366557752220.0,27025984482.08931,7.585883056126531e+33,6723654.800331296,7.408546916009318,0.0459403072605395,3.8433116382821217,0.4,0.2022175904572836,radiative
709,1.8767042085633455e+33,6686255507209387.0,27064957907.648487,7.586004090793756e+33,6713794.632507168,7.365320361944371,0.0453153693444698,3.85134583892553,0.4,0.20206486711565538,radiative
710,1.8793518121165152e+33,6637352214004582.0,27104047364.252106,7.586123437114802e+33,6703922.252214397,7.32220925552217,0.044696955886789264,3.859414426957347,0.4,0.20191217640212444,radiative
711,1.8819994156696848e+33,6588656159919460.0,27143253808.25591,7.586241112553555e+33,6694037.479381887,7.279213494905818,0.044085014579184234,3.8675178102126178,0.4,0.20175952784145768,radiative
712,1.8846470192228542e+33,6540166839558308.0,27182578206.471004,7.586357134503394e+33,6684140.13962759,7.23633298231173,0.04347949376175518,3.8756563907534196,0.4,0.20160692987960577,radiative
713,1.8872946227760238e+33,6491883760348009.0,27222021536.163895,7.58647152028718e+33,6674230.064258501,7.193567624251622,0.042880342406648744,3.88383056479266,0.4,0.20145438988914033,radiative
714,1.8899422263291935e+33,6443806442538088.0,27261584785.056442,7.586584287157267e+33,6664307.090270667,7.150917331775331,0.042287510101992415,3.892040722618025,0.4,0.20130191417495222,radiative
715,1.892589829882363e+33,6395934419200688.0,27301268951.325893,7.586695452295495e+33,6654371.060349184,7.10838202071435,0.04170094703612428,3.9002872485164306,0.4,0.20114950798023495,radiative
716,1.8952374334355328e+33,6348267236230566.0,27341075043.60488,7.586805032813195e+33,6644421.8228681935,7.065961611926162,0.04112060398211707,3.9085705206987607,0.4,0.20099717549274826,radiative
717,1.8978850369887024e+33,6300804452345105.0,27381004080.9814,7.586913045751183e+33,6634459.231890884,7.023656031539436,0.04054643228259181,3.9168909112249795,0.4,0.20084491985137512,radiative
718,1.900532640541872e+33,6253545639084308.0,27421057092.99883,7.587019508079763e+33,6624483.147169495,6.981465211200034,0.03997838383481769,3.9252487859299485,0.4,0.20069274315299412,radiative
719,1.9031802440950417e+33,6206490380810796.0,27461235119.65593,7.587124436698735e+33,6614493.434145313,6.939389088317913,0.03941641107609622,3.933644504349573,0.4,0.2005406464596582,radiative
720,1.9058278476482114e+33,6159638274709816.0,27501539211.40683,7.587227848437377e+33,6604489.96394867,6.897427606314924,0.03886046696942467,3.9420784196477263,0.4,0.2003886298061097,radiative
721,1.908475451201381e+33,6112988930789232.0,27541970429.161045,7.587329760054462e+33,6594472.613398949,6.8555807148735255,0.038310504989438075,3.95055087854379,0.4,0.20023669220763213,radiative
722,1.9111230547545507e+33,6066541971879530.0,27582529844.283463,7.58743018823825e+33,6584441.265004579,6.813848370186474,0.037766479108624,3.95906222124102,0.4,0.2000848316682595,radiative
723,1.9137706583077203e+33,6020297033633818.0,27623218538.59435,7.587529149606488e+33,6574395.806963039,6.772230535207472,0.037228343783809625,3.9676127813557587,0.4,0.19993304518935265,radiative
724,1.91641826186089e+33,5974253764527822.0,27664037604.369343,7.587626660706413e+33,6564336.133160853,6.730727179902835,0.03669605394291688,3.976202885847501,0.4,0.19978132877855448,radiative
725,1.9190658654140596e+33,5928411825859892.0,27704988144.33947,7.587722738014749e+33,6554262.143173595,6.6893382815042,0.03616956497198287,3.984832854950177,0.4,0.1996296774591516,radiative
726,1.9217134689672293e+33,5882770891750998.0,27746071271.691128,7.587817397937711e+33,6544173.742265887,6.648063824762275,0.035648832702443393,3.993503002104455,0.4,0.19947808527984429,radiative
727,1.924361072520399e+33,5837330649144729.0,27787288110.066086,7.587910656810999e+33,6534070.841391397,6.606903802201702,0.03513381339867693,4.002213633891284,0.4,0.19932654532494676,radiative
728,1.9270086760735686e+33,5792090797807298.0,27828639793.561504,7.588002530899804e+33,6523953.357192843,6.565858214377028,0.03462446374580466,4.010965049966871,0.4,0.19917504972504008,radiative
729,1.9296562796267382e+33,5747051050327537.0,27870127466.729904,7.588093036398803e+33,6513821.2120019905,6.524927070129814,0.034120740837747375,4.019757542999133,0.4,0.19902358966809178,radiative
730,1.932303883179908e+33,5702211132116899.0,27911752284.5792,7.588182189432164e+33,6503674.333839653,6.484110386846936,0.03362260216553232,4.028591398605703,0.4,0.19887215541105815,radiative
731,1.9349514867330775e+33,5657570781409458.0,27953515412.57267,7.588270006053542e+33,6493512.656415691,6.4434081907200795,0.03313000560585158,4.0374668952938055,0.4,0.1987207362920005,radiative
732,1.9375990902862472e+33,5613129749261910.0,27995418026.62898,7.58835650224608e+33,6483336.119129012,6.402820517006462,0.0326429094098669,4.046384304401947,0.4,0.19856932074272285,radiative
733,1.9402466938394168e+33,5568887799553570.0,28037461313.122166,7.588441693922412e+33,6473144.667067576,6.3623474102908135,0.03216127219225906,4.055343890043636,0.4,0.19841789630195988,radiative
734,1.9428942973925865e+33,5524844708986374.0,28079646468.881645,7.588525596924655e+33,6462938.251008386,6.321988924748661,0.031685052920520415,4.064345909053478,0.4,0.19826644962914444,radiative
735,1.945541900945756e+33,5481000267084881.0,28121974701.19221,7.588608227024419e+33,6452716.827417494,6.2817451244109135,0.031214210904486415,4.073390610935495,0.4,0.19811496651876281,radiative
736,1.9481895044989258e+33,5437354276196270.0,28164447227.794033,7.588689599922802e+33,6442480.358450002,6.241616083429793,0.030748705786106067,4.0824782378141204,0.4,0.1979634319153356,radiative
737,1.9508371080520954e+33,5393906551490340.0,28207065276.88266,7.58876973125039e+33,6432228.811950058,6.201601886346141,0.030288497529446692,4.091609024387927,0.4,0.19781182992904456,radiative
738,1.953484711605265e+33,5350656920959511.0,28249830087.109016,7.588848636567254e+33,6421962.161450859,6.161702628358132,0.029833546410932523,4.1007831978863685,0.4,0.1976601438520327,radiative
739,1.9561323151584347e+33,5307605225418824.0,28292742907.57941,7.58892633136296e+33,6411680.386174649,6.121918415591405,0.029383813009813985,4.110000978029628,0.4,0.1975083561754035,radiative
740,1.9587799187116044e+33,5264751318505943.0,28335804997.855515,7.589002831056556e+33,6401383.471032721,6.082249365370667,0.028939258198865617,4.119262576991973,0.4,0.19735644860695115,radiative
741,1.961427522264774e+33,5222095066681150.0,28379017627.954388,7.589078150996583e+33,6391071.406625415,6.042695606492759,0.028499843135310683,4.1285681993687104,0.4,0.1972044020896499,radiative
742,1.9640751258179437e+33,5179636349227349.0,28422382078.348465,7.589152306461066e+33,6380744.189242119,6.003257279501262,0.028065529251970558,4.137918042147031,0.4,0.1970521968209301,radiative
743,1.9667227293711133e+33,5137375058250064.0,28465899639.96556,7.589225312657524e+33,6370401.82086127,5.963934536962617,0.02763627824863488,4.147312294681015,0.4,0.1968998122727762,radiative
744,1.969370332924283e+33,5095311098677443.0,28509571614.188866,7.589297184722959e+33,6360044.30915035,5.924727543743837,0.02721205208365432,4.156751138671154,0.4,0.19674722721268248,radiative
745,1.9720179364774523e+33,5053444388260256.0,28553399312.856934,7.589367937723864e+33,6349671.667465895,5.8856364772917935,0.026792812965748786,4.1662347481484465,0.4,0.19659441972548758,radiative
746,1.974665540030622e+33,5011774857571880.0,28597384058.26372,7.589437586656222e+33,6339283.914853481,5.846661527914118,0.026378523346033515,4.175763289463654,0.4,0.19644136723613947,radiative
747,1.9773131435837916e+33,4970302450008331.0,28641527183.15855,7.5895061464455e+33,6328881.076047737,5.807802899061788,0.02596914591025849,4.185336921281844,0.4,0.1962880465334138,radiative
748,1.9799607471369613e+33,4929027121788237.0,28685830030.746113,7.589573631946656e+33,6318463.18147234,5.769060807613343,0.025564643571259437,4.194955794582625,0.4,0.19613443379462991,radiative
749,1.982608350690131e+33,4887948841952848.0,28730293954.686485,7.589640057944139e+33,6308030.267240013,5.73043548416081,0.025164979461619198,4.2049505362670745,0.4,0.1959959087007134,radiative
750,1.9852559542433006e+33,4847067592366036.0,28774920319.095123,7.589705439151881e+33,6297582.375152526,5.6919271732973735,0.024770116926536776,4.216907056449994,0.4,0.19594598931363136,radiative
